id,domain_code,domain,role,workflow,context,path
"COK-QAT-03-08","QAT","품질·테스트","QA 엔지니어","폼 생성 테스트","개인정보 포함 가능성","manuals/qat/COK-QAT-03-08.md"
"COK-QAT-03-09","QAT","품질·테스트","QA 엔지니어","폼 생성 테스트","파일럿 진행","manuals/qat/COK-QAT-03-09.md"
"COK-QAT-03-10","QAT","품질·테스트","QA 엔지니어","폼 생성 테스트","월간 회고","manuals/qat/COK-QAT-03-10.md"
"COK-QAT-04-01","QAT","품질·테스트","QA 엔지니어","복구 흐름 테스트","정기 점검","manuals/qat/COK-QAT-04-01.md"
"COK-QAT-04-02","QAT","품질·테스트","QA 엔지니어","복구 흐름 테스트","신규 요청","manuals/qat/COK-QAT-04-02.md"
"COK-QAT-04-03","QAT","품질·테스트","QA 엔지니어","복구 흐름 테스트","실사용자 신고","manuals/qat/COK-QAT-04-03.md"
"COK-QAT-04-04","QAT","품질·테스트","QA 엔지니어","복구 흐름 테스트","배포 직전","manuals/qat/COK-QAT-04-04.md"
"COK-QAT-04-05","QAT","품질·테스트","QA 엔지니어","복구 흐름 테스트","배포 직후","manuals/qat/COK-QAT-04-05.md"
"COK-QAT-04-06","QAT","품질·테스트","QA 엔지니어","복구 흐름 테스트","장애 발생","manuals/qat/COK-QAT-04-06.md"
"COK-QAT-04-07","QAT","품질·테스트","QA 엔지니어","복구 흐름 테스트","보안 의심","manuals/qat/COK-QAT-04-07.md"
"COK-QAT-04-08","QAT","품질·테스트","QA 엔지니어","복구 흐름 테스트","개인정보 포함 가능성","manuals/qat/COK-QAT-04-08.md"
"COK-QAT-04-09","QAT","품질·테스트","QA 엔지니어","복구 흐름 테스트","파일럿 진행","manuals/qat/COK-QAT-04-09.md"
"COK-QAT-04-10","QAT","품질·테스트","QA 엔지니어","복구 흐름 테스트","월간 회고","manuals/qat/COK-QAT-04-10.md"
"COK-QAT-05-01","QAT","품질·테스트","QA 엔지니어","모바일 테스트","정기 점검","manuals/qat/COK-QAT-05-01.md"
"COK-QAT-05-02","QAT","품질·테스트","QA 엔지니어","모바일 테스트","신규 요청","manuals/qat/COK-QAT-05-02.md"
"COK-QAT-05-03","QAT","품질·테스트","QA 엔지니어","모바일 테스트","실사용자 신고","manuals/qat/COK-QAT-05-03.md"
"COK-QAT-05-04","QAT","품질·테스트","QA 엔지니어","모바일 테스트","배포 직전","manuals/qat/COK-QAT-05-04.md"
"COK-QAT-05-05","QAT","품질·테스트","QA 엔지니어","모바일 테스트","배포 직후","manuals/qat/COK-QAT-05-05.md"
"COK-QAT-05-06","QAT","품질·테스트","QA 엔지니어","모바일 테스트","장애 발생","manuals/qat/COK-QAT-05-06.md"
"COK-QAT-05-07","QAT","품질·테스트","QA 엔지니어","모바일 테스트","보안 의심","manuals/qat/COK-QAT-05-07.md"
"COK-QAT-05-08","QAT","품질·테스트","QA 엔지니어","모바일 테스트","개인정보 포함 가능성","manuals/qat/COK-QAT-05-08.md"
"COK-QAT-05-09","QAT","품질·테스트","QA 엔지니어","모바일 테스트","파일럿 진행","manuals/qat/COK-QAT-05-09.md"
"COK-QAT-05-10","QAT","품질·테스트","QA 엔지니어","모바일 테스트","월간 회고","manuals/qat/COK-QAT-05-10.md"
"COK-QAT-06-01","QAT","품질·테스트","QA 엔지니어","브라우저 호환성","정기 점검","manuals/qat/COK-QAT-06-01.md"
"COK-QAT-06-02","QAT","품질·테스트","QA 엔지니어","브라우저 호환성","신규 요청","manuals/qat/COK-QAT-06-02.md"
"COK-QAT-06-03","QAT","품질·테스트","QA 엔지니어","브라우저 호환성","실사용자 신고","manuals/qat/COK-QAT-06-03.md"
"COK-QAT-06-04","QAT","품질·테스트","QA 엔지니어","브라우저 호환성","배포 직전","manuals/qat/COK-QAT-06-04.md"
"COK-QAT-06-05","QAT","품질·테스트","QA 엔지니어","브라우저 호환성","배포 직후","manuals/qat/COK-QAT-06-05.md"
"COK-QAT-06-06","QAT","품질·테스트","QA 엔지니어","브라우저 호환성","장애 발생","manuals/qat/COK-QAT-06-06.md"
"COK-QAT-06-07","QAT","품질·테스트","QA 엔지니어","브라우저 호환성","보안 의심","manuals/qat/COK-QAT-06-07.md"
"COK-QAT-06-08","QAT","품질·테스트","QA 엔지니어","브라우저 호환성","개인정보 포함 가능성","manuals/qat/COK-QAT-06-08.md"
"COK-QAT-06-09","QAT","품질·테스트","QA 엔지니어","브라우저 호환성","파일럿 진행","manuals/qat/COK-QAT-06-09.md"
"COK-QAT-06-10","QAT","품질·테스트","QA 엔지니어","브라우저 호환성","월간 회고","manuals/qat/COK-QAT-06-10.md"
"COK-QAT-07-01","QAT","품질·테스트","QA 엔지니어","오류 재현","정기 점검","manuals/qat/COK-QAT-07-01.md"
"COK-QAT-07-02","QAT","품질·테스트","QA 엔지니어","오류 재현","신규 요청","manuals/qat/COK-QAT-07-02.md"
"COK-QAT-07-03","QAT","품질·테스트","QA 엔지니어","오류 재현","실사용자 신고","manuals/qat/COK-QAT-07-03.md"
"COK-QAT-07-04","QAT","품질·테스트","QA 엔지니어","오류 재현","배포 직전","manuals/qat/COK-QAT-07-04.md"
"COK-QAT-07-05","QAT","품질·테스트","QA 엔지니어","오류 재현","배포 직후","manuals/qat/COK-QAT-07-05.md"
"COK-QAT-07-06","QAT","품질·테스트","QA 엔지니어","오류 재현","장애 발생","manuals/qat/COK-QAT-07-06.md"
"COK-QAT-07-07","QAT","품질·테스트","QA 엔지니어","오류 재현","보안 의심","manuals/qat/COK-QAT-07-07.md"
"COK-QAT-07-08","QAT","품질·테스트","QA 엔지니어","오류 재현","개인정보 포함 가능성","manuals/qat/COK-QAT-07-08.md"
"COK-QAT-07-09","QAT","품질·테스트","QA 엔지니어","오류 재현","파일럿 진행","manuals/qat/COK-QAT-07-09.md"
"COK-QAT-07-10","QAT","품질·테스트","QA 엔지니어","오류 재현","월간 회고","manuals/qat/COK-QAT-07-10.md"
"COK-QAT-08-01","QAT","품질·테스트","QA 엔지니어","회귀 테스트 추가","정기 점검","manuals/qat/COK-QAT-08-01.md"
"COK-QAT-08-02","QAT","품질·테스트","QA 엔지니어","회귀 테스트 추가","신규 요청","manuals/qat/COK-QAT-08-02.md"
"COK-QAT-08-03","QAT","품질·테스트","QA 엔지니어","회귀 테스트 추가","실사용자 신고","manuals/qat/COK-QAT-08-03.md"
"COK-QAT-08-04","QAT","품질·테스트","QA 엔지니어","회귀 테스트 추가","배포 직전","manuals/qat/COK-QAT-08-04.md"
"COK-QAT-08-05","QAT","품질·테스트","QA 엔지니어","회귀 테스트 추가","배포 직후","manuals/qat/COK-QAT-08-05.md"
"COK-QAT-08-06","QAT","품질·테스트","QA 엔지니어","회귀 테스트 추가","장애 발생","manuals/qat/COK-QAT-08-06.md"
"COK-QAT-08-07","QAT","품질·테스트","QA 엔지니어","회귀 테스트 추가","보안 의심","manuals/qat/COK-QAT-08-07.md"
"COK-QAT-08-08","QAT","품질·테스트","QA 엔지니어","회귀 테스트 추가","개인정보 포함 가능성","manuals/qat/COK-QAT-08-08.md"
"COK-QAT-08-09","QAT","품질·테스트","QA 엔지니어","회귀 테스트 추가","파일럿 진행","manuals/qat/COK-QAT-08-09.md"
"COK-QAT-08-10","QAT","품질·테스트","QA 엔지니어","회귀 테스트 추가","월간 회고","manuals/qat/COK-QAT-08-10.md"
"COK-QAT-09-01","QAT","품질·테스트","QA 엔지니어","릴리스 승인","정기 점검","manuals/qat/COK-QAT-09-01.md"
"COK-QAT-09-02","QAT","품질·테스트","QA 엔지니어","릴리스 승인","신규 요청","manuals/qat/COK-QAT-09-02.md"
"COK-QAT-09-03","QAT","품질·테스트","QA 엔지니어","릴리스 승인","실사용자 신고","manuals/qat/COK-QAT-09-03.md"
"COK-QAT-09-04","QAT","품질·테스트","QA 엔지니어","릴리스 승인","배포 직전","manuals/qat/COK-QAT-09-04.md"
"COK-QAT-09-05","QAT","품질·테스트","QA 엔지니어","릴리스 승인","배포 직후","manuals/qat/COK-QAT-09-05.md"
"COK-QAT-09-06","QAT","품질·테스트","QA 엔지니어","릴리스 승인","장애 발생","manuals/qat/COK-QAT-09-06.md"
"COK-QAT-09-07","QAT","품질·테스트","QA 엔지니어","릴리스 승인","보안 의심","manuals/qat/COK-QAT-09-07.md"
"COK-QAT-09-08","QAT","품질·테스트","QA 엔지니어","릴리스 승인","개인정보 포함 가능성","manuals/qat/COK-QAT-09-08.md"
"COK-QAT-09-09","QAT","품질·테스트","QA 엔지니어","릴리스 승인","파일럿 진행","manuals/qat/COK-QAT-09-09.md"
"COK-QAT-09-10","QAT","품질·테스트","QA 엔지니어","릴리스 승인","월간 회고","manuals/qat/COK-QAT-09-10.md"
"COK-QAT-10-01","QAT","품질·테스트","QA 엔지니어","버그 종료 판정","정기 점검","manuals/qat/COK-QAT-10-01.md"
"COK-QAT-10-02","QAT","품질·테스트","QA 엔지니어","버그 종료 판정","신규 요청","manuals/qat/COK-QAT-10-02.md"
"COK-QAT-10-03","QAT","품질·테스트","QA 엔지니어","버그 종료 판정","실사용자 신고","manuals/qat/COK-QAT-10-03.md"
"COK-QAT-10-04","QAT","품질·테스트","QA 엔지니어","버그 종료 판정","배포 직전","manuals/qat/COK-QAT-10-04.md"
"COK-QAT-10-05","QAT","품질·테스트","QA 엔지니어","버그 종료 판정","배포 직후","manuals/qat/COK-QAT-10-05.md"
"COK-QAT-10-06","QAT","품질·테스트","QA 엔지니어","버그 종료 판정","장애 발생","manuals/qat/COK-QAT-10-06.md"
"COK-QAT-10-07","QAT","품질·테스트","QA 엔지니어","버그 종료 판정","보안 의심","manuals/qat/COK-QAT-10-07.md"
"COK-QAT-10-08","QAT","품질·테스트","QA 엔지니어","버그 종료 판정","개인정보 포함 가능성","manuals/qat/COK-QAT-10-08.md"
"COK-QAT-10-09","QAT","품질·테스트","QA 엔지니어","버그 종료 판정","파일럿 진행","manuals/qat/COK-QAT-10-09.md"
"COK-QAT-10-10","QAT","품질·테스트","QA 엔지니어","버그 종료 판정","월간 회고","manuals/qat/COK-QAT-10-10.md"
"COK-OPS-01-01","OPS","배포·운영·장애","SRE·운영 담당자","배포 전 점검","정기 점검","manuals/ops/COK-OPS-01-01.md"
"COK-OPS-01-02","OPS","배포·운영·장애","SRE·운영 담당자","배포 전 점검","신규 요청","manuals/ops/COK-OPS-01-02.md"
"COK-OPS-01-03","OPS","배포·운영·장애","SRE·운영 담당자","배포 전 점검","실사용자 신고","manuals/ops/COK-OPS-01-03.md"
"COK-OPS-01-04","OPS","배포·운영·장애","SRE·운영 담당자","배포 전 점검","배포 직전","manuals/ops/COK-OPS-01-04.md"
"COK-OPS-01-05","OPS","배포·운영·장애","SRE·운영 담당자","배포 전 점검","배포 직후","manuals/ops/COK-OPS-01-05.md"
"COK-OPS-01-06","OPS","배포·운영·장애","SRE·운영 담당자","배포 전 점검","장애 발생","manuals/ops/COK-OPS-01-06.md"
"COK-OPS-01-07","OPS","배포·운영·장애","SRE·운영 담당자","배포 전 점검","보안 의심","manuals/ops/COK-OPS-01-07.md"
"COK-OPS-01-08","OPS","배포·운영·장애","SRE·운영 담당자","배포 전 점검","개인정보 포함 가능성","manuals/ops/COK-OPS-01-08.md"
"COK-OPS-01-09","OPS","배포·운영·장애","SRE·운영 담당자","배포 전 점검","파일럿 진행","manuals/ops/COK-OPS-01-09.md"
"COK-OPS-01-10","OPS","배포·운영·장애","SRE·운영 담당자","배포 전 점검","월간 회고","manuals/ops/COK-OPS-01-10.md"
"COK-OPS-02-01","OPS","배포·운영·장애","SRE·운영 담당자","배포 상태 확인","정기 점검","manuals/ops/COK-OPS-02-01.md"
"COK-OPS-02-02","OPS","배포·운영·장애","SRE·운영 담당자","배포 상태 확인","신규 요청","manuals/ops/COK-OPS-02-02.md"
"COK-OPS-02-03","OPS","배포·운영·장애","SRE·운영 담당자","배포 상태 확인","실사용자 신고","manuals/ops/COK-OPS-02-03.md"
"COK-OPS-02-04","OPS","배포·운영·장애","SRE·운영 담당자","배포 상태 확인","배포 직전","manuals/ops/COK-OPS-02-04.md"
"COK-OPS-02-05","OPS","배포·운영·장애","SRE·운영 담당자","배포 상태 확인","배포 직후","manuals/ops/COK-OPS-02-05.md"
"COK-OPS-02-06","OPS","배포·운영·장애","SRE·운영 담당자","배포 상태 확인","장애 발생","manuals/ops/COK-OPS-02-06.md"
"COK-OPS-02-07","OPS","배포·운영·장애","SRE·운영 담당자","배포 상태 확인","보안 의심","manuals/ops/COK-OPS-02-07.md"
"COK-OPS-02-08","OPS","배포·운영·장애","SRE·운영 담당자","배포 상태 확인","개인정보 포함 가능성","manuals/ops/COK-OPS-02-08.md"
"COK-OPS-02-09","OPS","배포·운영·장애","SRE·운영 담당자","배포 상태 확인","파일럿 진행","manuals/ops/COK-OPS-02-09.md"
"COK-OPS-02-10","OPS","배포·운영·장애","SRE·운영 담당자","배포 상태 확인","월간 회고","manuals/ops/COK-OPS-02-10.md"
"COK-OPS-03-01","OPS","배포·운영·장애","SRE·운영 담당자","배포 실패 대응","정기 점검","manuals/ops/COK-OPS-03-01.md"
"COK-OPS-03-02","OPS","배포·운영·장애","SRE·운영 담당자","배포 실패 대응","신규 요청","manuals/ops/COK-OPS-03-02.md"
"COK-OPS-03-03","OPS","배포·운영·장애","SRE·운영 담당자","배포 실패 대응","실사용자 신고","manuals/ops/COK-OPS-03-03.md"
"COK-OPS-03-04","OPS","배포·운영·장애","SRE·운영 담당자","배포 실패 대응","배포 직전","manuals/ops/COK-OPS-03-04.md"
"COK-OPS-03-05","OPS","배포·운영·장애","SRE·운영 담당자","배포 실패 대응","배포 직후","manuals/ops/COK-OPS-03-05.md"
"COK-OPS-03-06","OPS","배포·운영·장애","SRE·운영 담당자","배포 실패 대응","장애 발생","manuals/ops/COK-OPS-03-06.md"
"COK-OPS-03-07","OPS","배포·운영·장애","SRE·운영 담당자","배포 실패 대응","보안 의심","manuals/ops/COK-OPS-03-07.md"
"COK-OPS-03-08","OPS","배포·운영·장애","SRE·운영 담당자","배포 실패 대응","개인정보 포함 가능성","manuals/ops/COK-OPS-03-08.md"
"COK-OPS-03-09","OPS","배포·운영·장애","SRE·운영 담당자","배포 실패 대응","파일럿 진행","manuals/ops/COK-OPS-03-09.md"
"COK-OPS-03-10","OPS","배포·운영·장애","SRE·운영 담당자","배포 실패 대응","월간 회고","manuals/ops/COK-OPS-03-10.md"
"COK-OPS-04-01","OPS","배포·운영·장애","SRE·운영 담당자","운영 장애 분류","정기 점검","manuals/ops/COK-OPS-04-01.md"
"COK-OPS-04-02","OPS","배포·운영·장애","SRE·운영 담당자","운영 장애 분류","신규 요청","manuals/ops/COK-OPS-04-02.md"
"COK-OPS-04-03","OPS","배포·운영·장애","SRE·운영 담당자","운영 장애 분류","실사용자 신고","manuals/ops/COK-OPS-04-03.md"
"COK-OPS-04-04","OPS","배포·운영·장애","SRE·운영 담당자","운영 장애 분류","배포 직전","manuals/ops/COK-OPS-04-04.md"
"COK-OPS-04-05","OPS","배포·운영·장애","SRE·운영 담당자","운영 장애 분류","배포 직후","manuals/ops/COK-OPS-04-05.md"
"COK-OPS-04-06","OPS","배포·운영·장애","SRE·운영 담당자","운영 장애 분류","장애 발생","manuals/ops/COK-OPS-04-06.md"
"COK-OPS-04-07","OPS","배포·운영·장애","SRE·운영 담당자","운영 장애 분류","보안 의심","manuals/ops/COK-OPS-04-07.md"
"COK-OPS-04-08","OPS","배포·운영·장애","SRE·운영 담당자","운영 장애 분류","개인정보 포함 가능성","manuals/ops/COK-OPS-04-08.md"
"COK-OPS-04-09","OPS","배포·운영·장애","SRE·운영 담당자","운영 장애 분류","파일럿 진행","manuals/ops/COK-OPS-04-09.md"
"COK-OPS-04-10","OPS","배포·운영·장애","SRE·운영 담당자","운영 장애 분류","월간 회고","manuals/ops/COK-OPS-04-10.md"
"COK-OPS-05-01","OPS","배포·운영·장애","SRE·운영 담당자","롤백 판단","정기 점검","manuals/ops/COK-OPS-05-01.md"
"COK-OPS-05-02","OPS","배포·운영·장애","SRE·운영 담당자","롤백 판단","신규 요청","manuals/ops/COK-OPS-05-02.md"
"COK-OPS-05-03","OPS","배포·운영·장애","SRE·운영 담당자","롤백 판단","실사용자 신고","manuals/ops/COK-OPS-05-03.md"
"COK-OPS-05-04","OPS","배포·운영·장애","SRE·운영 담당자","롤백 판단","배포 직전","manuals/ops/COK-OPS-05-04.md"
"COK-OPS-05-05","OPS","배포·운영·장애","SRE·운영 담당자","롤백 판단","배포 직후","manuals/ops/COK-OPS-05-05.md"
"COK-OPS-05-06","OPS","배포·운영·장애","SRE·운영 담당자","롤백 판단","장애 발생","manuals/ops/COK-OPS-05-06.md"
"COK-OPS-05-07","OPS","배포·운영·장애","SRE·운영 담당자","롤백 판단","보안 의심","manuals/ops/COK-OPS-05-07.md"
"COK-OPS-05-08","OPS","배포·운영·장애","SRE·운영 담당자","롤백 판단","개인정보 포함 가능성","manuals/ops/COK-OPS-05-08.md"
"COK-OPS-05-09","OPS","배포·운영·장애","SRE·운영 담당자","롤백 판단","파일럿 진행","manuals/ops/COK-OPS-05-09.md"
"COK-OPS-05-10","OPS","배포·운영·장애","SRE·운영 담당자","롤백 판단","월간 회고","manuals/ops/COK-OPS-05-10.md"
"COK-OPS-06-01","OPS","배포·운영·장애","SRE·운영 담당자","상태 페이지 공지","정기 점검","manuals/ops/COK-OPS-06-01.md"
"COK-OPS-06-02","OPS","배포·운영·장애","SRE·운영 담당자","상태 페이지 공지","신규 요청","manuals/ops/COK-OPS-06-02.md"
"COK-OPS-06-03","OPS","배포·운영·장애","SRE·운영 담당자","상태 페이지 공지","실사용자 신고","manuals/ops/COK-OPS-06-03.md"
"COK-OPS-06-04","OPS","배포·운영·장애","SRE·운영 담당자","상태 페이지 공지","배포 직전","manuals/ops/COK-OPS-06-04.md"
"COK-OPS-06-05","OPS","배포·운영·장애","SRE·운영 담당자","상태 페이지 공지","배포 직후","manuals/ops/COK-OPS-06-05.md"
